# humidity #1
0 57.2
154.9999999999752 57.2
154.9999999999752 57.2
155.0699999999751 70
155.0699999999751 70
300.0099999998745 70
# temperature #1
0 18.5
300.0099999998745 18.5
# co2ppm #1
0 907.2
155.9999999999742 907.2
156.0000000000041 907.2
159.0000000000014 898.2000000000082
159.0000000000014 898.2000000000081
161.9999999999987 898.2000000000081
161.9999999999987 898.2000000000081
176.9999999999852 853.2000000000486
176.9999999999852 853.2000000000485
179.9999999999825 853.2000000000485
179.9999999999825 853.2000000000485
188.9999999999744 826.2000000000728
188.9999999999744 826.2000000000727
191.9999999999717 826.2000000000727
191.9999999999717 826.2000000000727
200.9999999999636 799.200000000097
200.9999999999636 799.2000000000969
203.9999999999609 799.2000000000969
203.9999999999609 799.2000000000969
206.9999999999582 790.2000000001051
206.9999999999582 790.200000000105
209.9999999999555 790.200000000105
209.9999999999555 790.200000000105
212.9999999999528 781.2000000001132
212.9999999999528 781.2000000001131
215.999999999916 781.2000000001131
215.9999999999501 781.2000000001131
218.9999999999474 772.2000000001212
218.9999999999474 772.2000000001211
221.9999999999447 772.2000000001211
221.9999999999447 772.2000000001211
224.999999999942 763.2000000001293
224.999999999942 763.2000000001292
227.9999999999393 763.2000000001292
227.9999999999393 763.2000000001292
230.9999999999366 754.2000000001374
230.9999999999366 754.2000000001373
233.9999999999339 754.2000000001373
233.9999999999339 754.2000000001373
236.9999999999312 745.2000000001455
236.9999999999312 745.2000000001453
239.9999999999285 745.2000000001453
239.9999999999285 745.2000000001453
242.9999999999258 736.2000000001535
242.9999999999258 736.2000000001534
245.999999999887 736.2000000001534
245.9999999999231 736.2000000001534
248.9999999999204 727.2000000001616
248.9999999999204 727.2000000001615
251.9999999999177 727.2000000001615
251.9999999999177 727.2000000001615
254.999999999915 718.2000000001697
254.999999999915 718.2000000001696
257.9999999999123 718.2000000001696
257.9999999999123 718.2000000001696
260.9999999999096 709.2000000001777
260.9999999999096 709.2000000001776
263.9999999999068 709.2000000001776
263.9999999999068 709.2000000001776
266.9999999999041 700.2000000001858
266.9999999999041 700.2000000001857
269.9999999999014 700.2000000001857
269.9999999999014 700.2000000001857
272.9999999998986 691.2000000001939
272.9999999998986 691.2000000001938
275.9999999998577 691.2000000001938
275.9999999998959 691.2000000001938
278.9999999998932 682.200000000202
278.9999999998932 682.2000000002018
281.9999999998905 682.2000000002018
281.9999999998905 682.2000000002018
284.9999999998878 673.20000000021
285 673.2000000002099
300.0099999998745 673.2000000002099
# rule30 #1
0 0
300.0099999998745 0
# rule29 #1
0 0
300.0099999998745 0
# rule28 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
200.9999999999636 1
200.9999999999636 1
201.0699999999636 0
201.0699999999636 0
300.0099999998745 0
# rule27 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule26 #1
0 0
300.0099999998745 0
# rule25 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule24 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule23 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule22 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule21 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule20 #1
0 0
300.0099999998745 0
# rule19 #1
0 0
300.0099999998745 0
# rule18 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule17 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
293.9999999998798 1
293.9999999998798 1
