# humidity #1
0 66
154.9999999999752 66
154.9999999999752 66
155.0699999999751 70
155.0699999999751 70
300.0099999998745 70
# temperature #1
0 31
144.0000000000149 31
144.0000000000149 31
170.9999999999906 17.5000000000026
170.9999999999906 17.50000000000259
197.9999999999663 30.99999999999999
197.9999999999663 31
224.999999999942 17.5000000000026
224.999999999942 17.50000000000259
251.9999999999177 30.99999999999999
251.9999999999177 31
278.9999999998932 17.5000000000026
278.9999999998932 17.50000000000259
287.9999999998851 22.00000000000171
287.9999999998852 22.00000000000173
300.0099999998745 22.00000000000173
# co2ppm #1
0 946.2
141 946.2
141.0000000000176 946.2
167.9999999999933 865.2000000000729
167.9999999999933 865.2000000000728
170.9999999999906 865.2000000000728
170.9999999999906 865.2000000000728
281.9999999998905 532.2000000003717
281.9999999998905 532.2000000003716
300.0099999998745 532.2000000003716
# rule30 #1
0 0
170.9999999999906 0
170.9999999999906 0
171.0699999999906 1
171.0699999999906 1
200.9999999999636 1
200.9999999999636 1
201.0699999999636 0
201.0699999999636 0
227.9999999999393 0
227.9999999999393 0
228.0699999999393 1
228.0699999999393 1
257.9999999999123 1
257.9999999999123 1
258.0699999999122 0
258.0699999999122 0
281.9999999998905 0
281.9999999998905 0
282.0699999998905 1
282.0699999998905 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule29 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
173.9999999999879 1
173.9999999999879 1
174.0699999999879 0
174.0699999999879 0
197.9999999999663 0
197.9999999999663 0
198.0699999999663 1
198.0699999999663 1
227.9999999999393 1
227.9999999999393 1
228.0699999999393 0
228.0699999999393 0
251.9999999999177 0
251.9999999999177 0
252.0699999999177 1
252.0699999999177 1
281.9999999998905 1
281.9999999998905 1
282.0699999998905 0
282.0699999998905 0
300.0099999998745 0
# rule28 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
194.999999999969 1
194.999999999969 1
195.069999999969 0
195.069999999969 0
300.0099999998745 0
# rule27 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule26 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
155.9999999999742 1
156.0000000000041 1
156.0700000000041 0
156.0700000000041 0
191.9999999999717 0
191.9999999999717 0
192.0699999999717 1
192.0699999999717 1
209.9999999999555 1
209.9999999999555 1
210.0699999999555 0
210.0699999999555 0
245.999999999887 0
245.9999999999231 0
246.0699999999231 1
246.0699999999231 1
263.9999999999068 1
263.9999999999068 1
264.0699999999068 0
264.0699999999068 0
300.0099999998745 0
# rule25 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule24 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule23 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
147.0000000000122 1
147.0000000000122 1
147.0700000000122 0
147.0700000000122 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule22 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
290.9999999998824 0
290.9999999998825 0
291.0699999998824 1
291.0699999998824 1
300.0099999998745 1
# rule21 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# rule20 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
150.0000000000095 1
150.0000000000095 1
150.0700000000095 0
150.0700000000095 0
197.9999999999663 0
197.9999999999663 0
198.0699999999663 1
198.0699999999663 1
203.9999999999609 1
203.9999999999609 1
204.0699999999609 0
204.0699999999609 0
251.9999999999177 0
251.9999999999177 0
252.0699999999177 1
252.0699999999177 1
257.9999999999123 1
257.9999999999123 1
258.0699999999122 0
258.0699999999122 0
300.0099999998745 0
# rule19 #1
0 0
170.9999999999906 0
170.9999999999906 0
171.0699999999906 1
171.0699999999906 1
176.9999999999852 1
176.9999999999852 1
177.0699999999852 0
177.0699999999852 0
224.999999999942 0
224.999999999942 0
225.069999999942 1
225.069999999942 1
230.9999999999366 1
230.9999999999366 1
231.0699999999366 0
231.0699999999366 0
278.9999999998932 0
278.9999999998932 0
279.0699999998931 1
279.0699999998931 1
284.9999999998878 1
284.9999999998878 1
285.0699999999999 0
285.0699999999999 0
300.0099999998745 0
# rule18 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
147.0000000000122 1
147.0000000000122 1
147.0700000000122 0
147.0700000000122 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule17 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
150.0000000000095 1
150.0000000000095 1
150.0700000000095 0
150.0700000000095 0
155.9999999999742 0
156.0000000000041 0
156.0700000000041 1
156.0700000000041 1
161.9999999999987 1
161.9999999999987 1
162.0699999999987 0
162.0699999999987 0
176.9999999999852 0
176.9999999999852 0
177.0699999999852 1
177.0699999999852 1
200.9999999999636 1
200.9999999999636 1
201.0699999999636 0
201.0699999999636 0
300.0099999998745 0
# rule16 #1
0 0
300.0099999998745 0
# rule15 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule14 #1
0 0
300.0099999998745 0
# rule13 #1
0 0
300.0099999998745 0
# rule12 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# rule11 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule10 #1
0 0
