# humidity #1
0 66
154.9999999999752 66
154.9999999999752 66
155.0699999999751 70
155.0699999999751 70
300.0099999998745 70
# temperature #1
0 13.6
141 13.6
141.0000000000176 13.6
173.9999999999879 30.09999999999768
173.9999999999879 30.09999999999769
200.9999999999636 16.60000000000029
200.9999999999636 16.60000000000027
227.9999999999393 30.09999999999769
227.9999999999393 30.09999999999769
254.999999999915 16.60000000000029
254.999999999915 16.60000000000027
281.9999999998905 30.09999999999766
281.9999999998905 30.09999999999768
287.9999999998851 27.09999999999827
287.9999999998852 27.09999999999825
300.0099999998745 27.09999999999825
# co2ppm #1
0 1001
144.0000000000149 1001
144.0000000000149 1001
147.0000000000122 992.0000000000082
147.0000000000122 992.0000000000081
150.0000000000095 992.0000000000081
150.0000000000095 992.0000000000081
194.999999999969 857.0000000001294
194.999999999969 857.0000000001293
197.9999999999663 857.0000000001293
197.9999999999663 857.0000000001293
200.9999999999636 848.0000000001374
200.9999999999636 848.0000000001373
203.9999999999609 848.0000000001373
203.9999999999609 848.0000000001373
206.9999999999582 839.0000000001455
206.9999999999582 839.0000000001454
209.9999999999555 839.0000000001454
209.9999999999555 839.0000000001454
248.9999999999204 722.0000000002506
248.9999999999204 722.0000000002505
260.9999999999096 722.0000000002505
260.9999999999096 722.0000000002505
287.9999999998851 641.0000000003232
287.9999999998852 641.0000000003231
300.0099999998745 641.0000000003231
# rule30 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
176.9999999999852 1
176.9999999999852 1
177.0699999999852 0
177.0699999999852 0
203.9999999999609 0
203.9999999999609 0
204.0699999999609 1
204.0699999999609 1
233.9999999999339 1
233.9999999999339 1
234.0699999999339 0
234.0699999999339 0
254.999999999915 0
254.999999999915 0
255.069999999915 1
255.069999999915 1
284.9999999998878 1
284.9999999998878 1
285.0699999999999 0
285.0699999999999 0
300.0099999998745 0
# rule29 #1
0 0
176.9999999999852 0
176.9999999999852 0
177.0699999999852 1
177.0699999999852 1
206.9999999999582 1
206.9999999999582 1
207.0699999999582 0
207.0699999999582 0
230.9999999999366 0
230.9999999999366 0
231.0699999999366 1
231.0699999999366 1
254.999999999915 1
254.999999999915 1
255.069999999915 0
255.069999999915 0
284.9999999998878 0
284.9999999998878 0
285.0699999999999 1
285.0699999999999 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule28 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
227.9999999999393 1
227.9999999999393 1
228.0699999999393 0
228.0699999999393 0
300.0099999998745 0
# rule27 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule26 #1
0 0
170.9999999999906 0
170.9999999999906 0
171.0699999999906 1
171.0699999999906 1
182.9999999999798 1
182.9999999999798 1
183.0699999999798 0
183.0699999999798 0
224.999999999942 0
224.999999999942 0
225.069999999942 1
225.069999999942 1
236.9999999999312 1
236.9999999999312 1
237.0699999999312 0
237.0699999999312 0
278.9999999998932 0
278.9999999998932 0
279.0699999998931 1
279.0699999998931 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule25 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule24 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule23 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule22 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule21 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule20 #1
0 0
173.9999999999879 0
173.9999999999879 0
174.0699999999879 1
174.0699999999879 1
179.9999999999825 1
179.9999999999825 1
180.0699999999825 0
180.0699999999825 0
227.9999999999393 0
227.9999999999393 0
228.0699999999393 1
228.0699999999393 1
233.9999999999339 1
233.9999999999339 1
234.0699999999339 0
234.0699999999339 0
281.9999999998905 0
281.9999999998905 0
282.0699999998905 1
282.0699999998905 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# rule19 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
153.0000000000068 1
153.0000000000068 1
153.0700000000068 0
153.0700000000068 0
200.9999999999636 0
200.9999999999636 0
201.0699999999636 1
201.0699999999636 1
206.9999999999582 1
206.9999999999582 1
207.0699999999582 0
207.0699999999582 0
254.999999999915 0
254.999999999915 0
255.069999999915 1
255.069999999915 1
260.9999999999096 1
260.9999999999096 1
261.0699999999095 0
261.0699999999095 0
300.0099999998745 0
# rule18 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule17 #1
0 0
147.0000000000122 0
147.0000000000122 0
147.0700000000122 1
147.0700000000122 1
159.0000000000014 1
159.0000000000014 1
159.0700000000014 0
159.0700000000014 0
164.999999999996 0
164.999999999996 0
165.069999999996 1
165.069999999996 1
176.9999999999852 1
176.9999999999852 1
177.0699999999852 0
177.0699999999852 0
179.9999999999825 0
179.9999999999825 0
180.0699999999825 1
180.0699999999825 1
185.9999999999451 1
185.9999999999771 1
186.0699999999771 0
186.0699999999771 0
188.9999999999744 0
188.9999999999744 0
189.0699999999744 1
189.0699999999744 1
194.999999999969 1
194.999999999969 1
195.069999999969 0
195.069999999969 0
206.9999999999582 0
206.9999999999582 0
207.0699999999582 1
207.0699999999582 1
218.9999999999474 1
218.9999999999474 1
219.0699999999474 0
219.0699999999474 0
224.999999999942 0
224.999999999942 0
225.069999999942 1
225.069999999942 1
230.9999999999366 1
