# humidity #1
0 58.1
154.9999999999752 58.1
154.9999999999752 58.1
155.0699999999751 70
155.0699999999751 70
300.0099999998745 70
# temperature #1
0 28.1
300.0099999998745 28.1
# co2ppm #1
0 822.4
141 822.4
141.0000000000176 822.4
287.9999999998851 381.4000000003965
287.9999999998852 381.4000000003963
300.0099999998745 381.4000000003963
# rule30 #1
0 0
300.0099999998745 0
# rule29 #1
0 0
300.0099999998745 0
# rule28 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
150.0000000000095 1
150.0000000000095 1
150.0700000000095 0
150.0700000000095 0
300.0099999998745 0
# rule27 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule26 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule25 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule24 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule23 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
147.0000000000122 1
147.0000000000122 1
147.0700000000122 0
147.0700000000122 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule22 #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
144.0000000000149 1
144.0000000000149 1
144.0700000000149 0
144.0700000000149 0
290.9999999998824 0
290.9999999998825 0
291.0699999998824 1
291.0699999998824 1
300.0099999998745 1
# rule21 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule20 #1
0 0
300.0099999998745 0
# rule19 #1
0 0
300.0099999998745 0
# rule18 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule17 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule16 #1
0 0
300.0099999998745 0
# rule15 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
287.9999999998851 0
287.9999999998852 0
288.0699999998851 1
288.0699999998851 1
300.0099999998745 1
# rule14 #1
0 0
300.0099999998745 0
# rule13 #1
0 0
300.0099999998745 0
# rule12 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule11 #1
0 0
2.99999999999998 0
3 0
3.069999999999999 1
3.069999999999999 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
290.9999999998824 0
290.9999999998825 0
291.0699999998824 1
291.0699999998824 1
300.0099999998745 1
# rule10 #1
0 0
155.9999999999742 0
156.0000000000041 0
156.0700000000041 1
156.0700000000041 1
185.9999999999451 1
185.9999999999771 1
186.0699999999771 0
186.0699999999771 0
215.999999999916 0
215.9999999999501 0
216.0699999999501 1
216.0699999999501 1
245.999999999887 1
245.9999999999231 1
246.0699999999231 0
246.0699999999231 0
275.9999999998577 0
275.9999999998959 0
276.0699999998959 1
276.0699999998959 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# rule9 #1
0 0
300.0099999998745 0
# rule8 #1
0 0
257.9999999999123 0
257.9999999999123 0
258.0699999999122 1
258.0699999999122 1
292.9999999998807 1
292.9999999998807 1
293.0699999998806 0
293.0699999998806 0
300.0099999998745 0
# rule7 #1
0 0
300.0099999998745 0
# rule6 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule5 #1
0 0
155.9999999999742 0
156.0000000000041 0
156.0700000000041 1
156.0700000000041 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# rule4 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
# rule3 #1
0 0
300.0099999998745 0
# rule2 #1
0 0
300.0099999998745 0
# rule1 #1
0 0
300.0099999998745 0
# time #1
0 0
300.0099999998745 300.0099999998745
# number #1
0 0
141 0
141 0
141.0700000000176 1
141.0700000000176 1
284.9999999998878 1
285 1
285.0699999999999 0
285.0699999999999 0
300.0099999998745 0
# smartHomeSecurity #1
0 0
2.99999999999998 0
3 0
3.069999999999999 2
3.069999999999999 2
141 2
141.0000000000176 2
141.0700000000176 1
141.0700000000176 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 2
288.0699999998851 2
300.0099999998745 2
# door #1
0 0
300.0099999998745 0
# window #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# robot #1
0 0
5.999999999999936 0
5.999999999999956 0
6.069999999999954 1
6.069999999999954 1
141 1
141.0000000000176 1
141.0700000000176 0
141.0700000000176 0
290.9999999998824 0
290.9999999998825 0
291.0699999998824 1
291.0699999998824 1
300.0099999998745 1
# rain #1
0 0
255.9999999999141 0
255.9999999999709 0
256.0699999999708 1
256.0699999999708 1
285.9999999998869 1
285.9999999999417 1
286.0699999999416 0
286.0699999999416 0
300.0099999998745 0
# fan #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# blind #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# bulb #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
287.9999999998851 1
287.9999999998852 1
288.0699999998851 0
288.0699999998851 0
300.0099999998745 0
# leak #1
0 0
154.9999999999752 0
154.9999999999752 0
155.0699999999751 1
155.0699999999751 1
184.9999999999461 1
185.069999999946 0
185.069999999946 0
214.999999999917 0
214.999999999917 0
215.0699999999169 1
215.0699999999169 1
244.9999999998879 1
245.0699999998878 0
245.0699999998878 0
274.9999999998586 0
274.9999999998586 0
275.0699999998586 1
275.0699999998586 1
300.0099999998745 1
# heater #1
0 0
300.0099999998745 0
# humidifier #1
0 0
300.0099999998745 0
# airConditioner #1
0 0
300.0099999998745 0
# philipsHueLight #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
155.9999999999742 1
156.0000000000041 1
156.0700000000041 2
156.0700000000041 2
257.9999999999123 2
257.9999999999123 2
258.0699999999122 0
258.0699999999122 0
258.9999999999114 0
258.9999999999114 0
259.0699999999113 1
259.0699999999113 1
264.9999999999059 1
264.9999999999059 1
265.0699999999059 0
265.0699999999059 0
265.999999999905 0
265.999999999905 0
266.069999999905 1
266.069999999905 1
271.9999999998996 1
271.9999999998996 1
272.0699999998995 0
272.0699999998995 0
272.9999999998986 0
272.9999999998986 0
273.0699999998986 1
273.0699999998986 1
275.9999999998577 1
275.9999999998959 1
276.0699999998959 2
276.0699999998959 2
278.9999999998932 2
278.9999999998932 2
279.0699999998931 0
279.0699999998931 0
279.9999999998923 0
279.9999999998923 0
280.0699999998922 1
280.0699999998922 1
281.9999999998905 1
281.9999999998905 1
282.0699999998905 2
282.0699999998905 2
285.9999999998869 2
285.9999999998869 2
286.0699999999416 0
286.0699999999416 0
286.999999999886 0
286.999999999886 0
287.069999999886 1
287.069999999886 1
290.9999999998824 1
290.9999999998825 1
291.0699999998824 0
291.0699999998824 0
300.0099999998745 0
