# humidity #1
0 19
144.0000000000149 19
144.0000000000149 19
154.9999999999752 24.49999999998401
154.9999999999752 24.49999999998401
155.0699999999751 70.03499999999997
155.0699999999751 70.03499999999997
155.9999999999742 70.49999999999955
156.0000000000041 70.50000000001448
214.999999999917 70.50000000001448
214.999999999917 70.50000000001448
215.0699999999169 70
215.0699999999169 70
300.0099999998745 70
# temperature #1
0 10.7
141 10.7
141.0000000000176 10.7
179.9999999999825 30.19999999999813
179.9999999999825 30.19999999999814
206.9999999999582 16.70000000000074
206.9999999999582 16.70000000000073
233.9999999999339 30.19999999999813
233.9999999999339 30.19999999999814
260.9999999999096 16.70000000000074
260.9999999999096 16.70000000000073
290.9999999998824 31.69999999999783
290.9999999998825 31.69999999999785
300.0099999998745 31.69999999999785
# co2ppm #1
0 799
155.9999999999742 799
156.0000000000041 799
159.0000000000014 790.0000000000082
159.0000000000014 790.0000000000081
161.9999999999987 790.0000000000081
161.9999999999987 790.0000000000081
200.9999999999636 673.0000000001131
200.9999999999636 673.000000000113
203.9999999999609 673.000000000113
203.9999999999609 673.000000000113
206.9999999999582 664.0000000001212
206.9999999999582 664.0000000001211
209.9999999999555 664.0000000001211
209.9999999999555 664.0000000001211
212.9999999999528 655.0000000001293
212.9999999999528 655.0000000001291
215.999999999916 655.0000000001291
215.9999999999501 655.0000000001291
254.999999999915 538.0000000002343
254.999999999915 538.0000000002342
257.9999999999123 538.0000000002342
257.9999999999123 538.0000000002342
260.9999999999096 529.0000000002424
260.9999999999096 529.0000000002423
263.9999999999068 529.0000000002423
263.9999999999068 529.0000000002423
266.9999999999041 520.0000000002505
266.9999999999041 520.0000000002503
269.9999999999014 520.0000000002503
269.9999999999014 520.0000000002503
287.9999999998851 466.0000000002992
287.9999999998852 466.0000000002991
300.0099999998745 466.0000000002991
# rule30 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
185.9999999999451 1
185.9999999999771 1
186.0699999999771 0
186.0699999999771 0
209.9999999999555 0
209.9999999999555 0
210.0699999999555 1
210.0699999999555 1
233.9999999999339 1
233.9999999999339 1
234.0699999999339 0
234.0699999999339 0
263.9999999999068 0
263.9999999999068 0
264.0699999999068 1
264.0699999999068 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule29 #1
0 0
179.9999999999825 0
