# humidity #1
0 19
144.0000000000149 19
144.0000000000149 19
154.9999999999752 24.49999999998401
154.9999999999752 24.49999999998401
155.0699999999751 70.03499999999997
155.0699999999751 70.03499999999997
155.9999999999742 70.49999999999955
156.0000000000041 70.50000000001448
214.999999999917 70.50000000001448
214.999999999917 70.50000000001448
215.0699999999169 70
215.0699999999169 70
300.0099999998745 70
# temperature #1
0 9
141 9
141.0000000000176 9
185.9999999999451 31.49999999998219
185.9999999999771 31.49999999999817
215.999999999916 16.50000000001808
215.9999999999501 16.50000000000105
245.999999999887 31.49999999998009
245.9999999999231 31.49999999999817
275.9999999998577 16.50000000002017
275.9999999998959 16.50000000000106
290.9999999998824 23.9999999999996
290.9999999998825 23.99999999999962
300.0099999998745 23.99999999999962
# co2ppm #1
0 1001
141 1001
141.0000000000176 1001
144.0000000000149 992.0000000000082
144.0000000000149 992.0000000000081
147.0000000000122 992.0000000000081
147.0000000000122 992.0000000000081
150.0000000000095 983.0000000000163
150.0000000000095 983.0000000000161
153.0000000000068 983.0000000000161
153.0000000000068 983.0000000000161
269.9999999999014 632.0000000003313
269.9999999999014 632.0000000003312
275.9999999998577 632.0000000003312
275.9999999998959 632.0000000003312
287.9999999998851 596.0000000003635
287.9999999998852 596.0000000003633
300.0099999998745 596.0000000003633
# rule30 #1
0 0
144.0000000000149 0
144.0000000000149 0
144.0700000000149 1
144.0700000000149 1
191.9999999999717 1
191.9999999999717 1
192.0699999999717 0
192.0699999999717 0
215.999999999916 0
215.9999999999501 0
216.0699999999501 1
216.0699999999501 1
245.999999999887 1
245.9999999999231 1
246.0699999999231 0
246.0699999999231 0
275.9999999998577 0
275.9999999998959 0
276.0699999998959 1
276.0699999998959 1
293.9999999998798 1
293.9999999998798 1
294.0699999998798 0
294.0699999998798 0
300.0099999998745 0
# rule29 #1
0 0
188.9999999999744 0
188.9999999999744 0
189.0699999999744 1
189.0699999999744 1
218.9999999999474 1
218.9999999999474 1
219.0699999999474 0
219.0699999999474 0
245.999999999887 0
245.9999999999231 0
246.0699999999231 1
246.0699999999231 1
275.9999999998577 1
275.9999999998959 1
276.0699999998959 0
276.0699999998959 0
300.0099999998745 0
# rule28 #1
0 0
141 0
141.0000000000176 0
141.0700000000176 1
141.0700000000176 1
218.9999999999474 1
218.9999999999474 1
219.0699999999474 0
219.0699999999474 0
300.0099999998745 0
# rule27 #1
0 0
